Model_ID,Model_Name,Partner_Name,Tier,Frequency,Period,Year,Product,KPI,Value,Threshold,Anomaly_Flag,Uploaded_On,Model_Info,Report_Summary,Model_Status,Production_Date
112,Model_112,LendMate,Tier 2,Quarterly,Q1,2024,,AUC,0.793,>= 0.7,FALSE,01-01-2024,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q1 2024 with AUC of 0.793 vs threshold >= 0.7.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q1,2024,,PSI,0.055,<= 0.1,FALSE,01-01-2024,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q1 2024 with PSI of 0.055 vs threshold <= 0.1.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q1,2024,,Gini,0.591,>= 0.4,FALSE,01-01-2024,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q1 2024 with Gini of 0.591 vs threshold >= 0.4.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q1,2024,,CSI,0.073,<= 0.1,FALSE,01-01-2024,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q1 2024 with CSI of 0.073 vs threshold <= 0.1.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q2,2024,,AUC,0.877,>= 0.7,FALSE,05-02-2024,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q2 2024 with AUC of 0.877 vs threshold >= 0.7.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q2,2024,,PSI,0.08,<= 0.1,FALSE,05-02-2024,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q2 2024 with PSI of 0.08 vs threshold <= 0.1.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q2,2024,,Gini,0.534,>= 0.4,FALSE,05-02-2024,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q2 2024 with Gini of 0.534 vs threshold >= 0.4.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q2,2024,,CSI,0.073,<= 0.1,FALSE,05-02-2024,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q2 2024 with CSI of 0.073 vs threshold <= 0.1.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q3,2024,,AUC,0.854,>= 0.7,FALSE,15-01-2024,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q3 2024 with AUC of 0.854 vs threshold >= 0.7.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q3,2024,,PSI,0.081,<= 0.1,FALSE,15-01-2024,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q3 2024 with PSI of 0.081 vs threshold <= 0.1.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q3,2024,,Gini,0.531,>= 0.4,FALSE,15-01-2024,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q3 2024 with Gini of 0.531 vs threshold >= 0.4.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q3,2024,,CSI,0.066,<= 0.1,FALSE,15-01-2024,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q3 2024 with CSI of 0.066 vs threshold <= 0.1.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q4,2024,,AUC,0.813,>= 0.7,FALSE,14-02-2024,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q4 2024 with AUC of 0.813 vs threshold >= 0.7.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q4,2024,,PSI,0.089,<= 0.1,FALSE,14-02-2024,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q4 2024 with PSI of 0.089 vs threshold <= 0.1.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q4,2024,,Gini,0.481,>= 0.4,FALSE,14-02-2024,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q4 2024 with Gini of 0.481 vs threshold >= 0.4.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q4,2024,,CSI,0.077,<= 0.1,FALSE,14-02-2024,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q4 2024 with CSI of 0.077 vs threshold <= 0.1.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q1,2025,,AUC,0.855,>= 0.7,FALSE,08-01-2025,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q1 2025 with AUC of 0.855 vs threshold >= 0.7.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q1,2025,,PSI,0.079,<= 0.1,FALSE,08-01-2025,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q1 2025 with PSI of 0.079 vs threshold <= 0.1.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q1,2025,,Gini,0.523,>= 0.4,FALSE,08-01-2025,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q1 2025 with Gini of 0.523 vs threshold >= 0.4.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q1,2025,,CSI,0.058,<= 0.1,FALSE,08-01-2025,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q1 2025 with CSI of 0.058 vs threshold <= 0.1.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q2,2025,,AUC,0.884,>= 0.7,FALSE,05-02-2025,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q2 2025 with AUC of 0.884 vs threshold >= 0.7.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q2,2025,,PSI,0.082,<= 0.1,FALSE,05-02-2025,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q2 2025 with PSI of 0.082 vs threshold <= 0.1.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q2,2025,,Gini,0.579,>= 0.4,FALSE,05-02-2025,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q2 2025 with Gini of 0.579 vs threshold >= 0.4.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q2,2025,,CSI,0.077,<= 0.1,FALSE,05-02-2025,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q2 2025 with CSI of 0.077 vs threshold <= 0.1.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q3,2022,,AUC,0.732,>= 0.7,FALSE,28-02-2025,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q3 2025 with AUC of 0.732 vs threshold >= 0.7.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q3,2022,,PSI,0.073,<= 0.1,FALSE,28-02-2025,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q3 2025 with PSI of 0.073 vs threshold <= 0.1.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q3,2022,,Gini,0.589,>= 0.4,FALSE,28-02-2025,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q3 2025 with Gini of 0.589 vs threshold >= 0.4.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q3,2022,,CSI,0.052,<= 0.1,FALSE,28-02-2025,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q3 2025 with CSI of 0.052 vs threshold <= 0.1.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q4,2022,,AUC,0.879,>= 0.7,FALSE,17-02-2025,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q4 2025 with AUC of 0.879 vs threshold >= 0.7.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q4,2022,,PSI,0.063,<= 0.1,FALSE,17-02-2025,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q4 2025 with PSI of 0.063 vs threshold <= 0.1.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q4,2022,,Gini,0.419,>= 0.4,FALSE,17-02-2025,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q4 2025 with Gini of 0.419 vs threshold >= 0.4.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q4,2022,,CSI,0.067,<= 0.1,FALSE,17-02-2025,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q4 2025 with CSI of 0.067 vs threshold <= 0.1.,Retired,20-05-2023
113,Model_113,BankSecure,Tier 3,Yearly,Y1,2023,P1,Gini,0.503,>= 0.4,FALSE,04-02-2023,Model_113 is used for customer churn prediction.,Model_113 performed above expectation for Y1 2023 with Gini of 0.503 vs threshold >= 0.4.,Active,31-05-2023
113,Model_113,BankSecure,Tier 3,Yearly,Y1,2023,P1,PSI,0.071,<= 0.1,FALSE,04-02-2023,Model_113 is used for customer churn prediction.,Model_113 performed above expectation for Y1 2023 with PSI of 0.071 vs threshold <= 0.1.,Active,31-05-2023
113,Model_113,BankSecure,Tier 3,Yearly,Y1,2023,P1,CSI,0.066,<= 0.1,FALSE,04-02-2023,Model_113 is used for customer churn prediction.,Model_113 performed above expectation for Y1 2023 with CSI of 0.066 vs threshold <= 0.1.,Active,31-05-2023
113,Model_113,BankSecure,Tier 3,Yearly,Y1,2023,P1,KS,0.37,>= 0.3,FALSE,04-02-2023,Model_113 is used for customer churn prediction.,Model_113 performed above expectation for Y1 2023 with KS of 0.37 vs threshold >= 0.3.,Active,31-05-2023
113,Model_113,BankSecure,Tier 3,Yearly,Y1,2024,P1,Gini,0.41,>= 0.4,FALSE,13-02-2024,Model_113 is used for customer churn prediction.,Model_113 performed above expectation for Y1 2024 with Gini of 0.41 vs threshold >= 0.4.,Active,31-05-2023
113,Model_113,BankSecure,Tier 3,Yearly,Y1,2024,P1,PSI,0.075,<= 0.1,FALSE,13-02-2024,Model_113 is used for customer churn prediction.,Model_113 performed above expectation for Y1 2024 with PSI of 0.075 vs threshold <= 0.1.,Active,31-05-2023
113,Model_113,BankSecure,Tier 3,Yearly,Y1,2024,P1,CSI,0.078,<= 0.1,FALSE,13-02-2024,Model_113 is used for customer churn prediction.,Model_113 performed above expectation for Y1 2024 with CSI of 0.078 vs threshold <= 0.1.,Active,31-05-2023
113,Model_113,BankSecure,Tier 3,Yearly,Y1,2024,P1,KS,0.318,>= 0.3,FALSE,13-02-2024,Model_113 is used for customer churn prediction.,Model_113 performed above expectation for Y1 2024 with KS of 0.318 vs threshold >= 0.3.,Active,31-05-2023
113,Model_113,BankSecure,Tier 3,Yearly,Y1,2022,P1,Gini,0.374,>= 0.4,TRUE,02-01-2025,Model_113 is used for customer churn prediction.,Model_113 performed below expectation for Y1 2025 with Gini of 0.374 vs threshold >= 0.4.,Active,31-05-2023
113,Model_113,BankSecure,Tier 3,Yearly,Y1,2022,P1,PSI,0.14,<= 0.1,TRUE,02-01-2025,Model_113 is used for customer churn prediction.,Model_113 performed below expectation for Y1 2025 with PSI of 0.14 vs threshold <= 0.1.,Active,31-05-2023
113,Model_113,BankSecure,Tier 3,Yearly,Y1,2022,P1,CSI,0.119,<= 0.1,TRUE,02-01-2025,Model_113 is used for customer churn prediction.,Model_113 performed below expectation for Y1 2025 with CSI of 0.119 vs threshold <= 0.1.,Active,31-05-2023
113,Model_113,BankSecure,Tier 3,Yearly,Y1,2022,P1,KS,0.29,>= 0.3,TRUE,02-01-2025,Model_113 is used for customer churn prediction.,Model_113 performed below expectation for Y1 2025 with KS of 0.29 vs threshold >= 0.3.,Active,31-05-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q1,2023,,CSI,0.058,<= 0.1,FALSE,09-02-2023,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q1 2023 with CSI of 0.058 vs threshold <= 0.1.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q1,2023,,PSI,0.056,<= 0.1,FALSE,09-02-2023,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q1 2023 with PSI of 0.056 vs threshold <= 0.1.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q1,2023,,PDO,0.772,>= 0.6,FALSE,09-02-2023,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q1 2023 with PDO of 0.772 vs threshold >= 0.6.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q1,2023,,Gini,0.494,>= 0.4,FALSE,09-02-2023,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q1 2023 with Gini of 0.494 vs threshold >= 0.4.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q2,2023,,CSI,0.061,<= 0.1,FALSE,09-02-2023,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q2 2023 with CSI of 0.061 vs threshold <= 0.1.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q2,2023,,PSI,0.085,<= 0.1,FALSE,09-02-2023,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q2 2023 with PSI of 0.085 vs threshold <= 0.1.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q2,2023,,PDO,0.701,>= 0.6,FALSE,09-02-2023,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q2 2023 with PDO of 0.701 vs threshold >= 0.6.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q2,2023,,Gini,0.47,>= 0.4,FALSE,09-02-2023,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q2 2023 with Gini of 0.47 vs threshold >= 0.4.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q3,2023,,CSI,0.083,<= 0.1,FALSE,28-01-2023,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q3 2023 with CSI of 0.083 vs threshold <= 0.1.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q3,2023,,PSI,0.068,<= 0.1,FALSE,28-01-2023,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q3 2023 with PSI of 0.068 vs threshold <= 0.1.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q3,2023,,PDO,0.635,>= 0.6,FALSE,28-01-2023,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q3 2023 with PDO of 0.635 vs threshold >= 0.6.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q3,2023,,Gini,0.527,>= 0.4,FALSE,28-01-2023,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q3 2023 with Gini of 0.527 vs threshold >= 0.4.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q4,2023,,CSI,0.052,<= 0.1,FALSE,05-01-2023,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q4 2023 with CSI of 0.052 vs threshold <= 0.1.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q4,2023,,PSI,0.083,<= 0.1,FALSE,05-01-2023,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q4 2023 with PSI of 0.083 vs threshold <= 0.1.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q4,2023,,PDO,0.695,>= 0.6,FALSE,05-01-2023,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q4 2023 with PDO of 0.695 vs threshold >= 0.6.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q4,2023,,Gini,0.53,>= 0.4,FALSE,05-01-2023,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q4 2023 with Gini of 0.53 vs threshold >= 0.4.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q1,2024,,CSI,0.088,<= 0.1,FALSE,14-01-2024,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q1 2024 with CSI of 0.088 vs threshold <= 0.1.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q1,2024,,PSI,0.076,<= 0.1,FALSE,14-01-2024,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q1 2024 with PSI of 0.076 vs threshold <= 0.1.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q1,2024,,PDO,0.751,>= 0.6,FALSE,14-01-2024,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q1 2024 with PDO of 0.751 vs threshold >= 0.6.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q1,2024,,Gini,0.42,>= 0.4,FALSE,14-01-2024,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q1 2024 with Gini of 0.42 vs threshold >= 0.4.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q2,2024,,CSI,0.089,<= 0.1,FALSE,11-02-2024,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q2 2024 with CSI of 0.089 vs threshold <= 0.1.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q2,2024,,PSI,0.064,<= 0.1,FALSE,11-02-2024,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q2 2024 with PSI of 0.064 vs threshold <= 0.1.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q2,2024,,PDO,0.769,>= 0.6,FALSE,11-02-2024,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q2 2024 with PDO of 0.769 vs threshold >= 0.6.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q2,2024,,Gini,0.45,>= 0.4,FALSE,11-02-2024,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q2 2024 with Gini of 0.45 vs threshold >= 0.4.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q3,2024,,CSI,0.057,<= 0.1,FALSE,26-01-2024,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q3 2024 with CSI of 0.057 vs threshold <= 0.1.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q3,2024,,PSI,0.051,<= 0.1,FALSE,26-01-2024,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q3 2024 with PSI of 0.051 vs threshold <= 0.1.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q3,2024,,PDO,0.743,>= 0.6,FALSE,26-01-2024,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q3 2024 with PDO of 0.743 vs threshold >= 0.6.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q3,2024,,Gini,0.512,>= 0.4,FALSE,26-01-2024,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q3 2024 with Gini of 0.512 vs threshold >= 0.4.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q4,2024,,CSI,0.086,<= 0.1,FALSE,24-01-2024,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q4 2024 with CSI of 0.086 vs threshold <= 0.1.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q4,2024,,PSI,0.089,<= 0.1,FALSE,24-01-2024,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q4 2024 with PSI of 0.089 vs threshold <= 0.1.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q4,2024,,PDO,0.73,>= 0.6,FALSE,24-01-2024,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q4 2024 with PDO of 0.73 vs threshold >= 0.6.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q4,2024,,Gini,0.438,>= 0.4,FALSE,24-01-2024,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q4 2024 with Gini of 0.438 vs threshold >= 0.4.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q1,2025,,CSI,0.054,<= 0.1,FALSE,14-01-2025,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q1 2025 with CSI of 0.054 vs threshold <= 0.1.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q1,2025,,PSI,0.073,<= 0.1,FALSE,14-01-2025,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q1 2025 with PSI of 0.073 vs threshold <= 0.1.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q1,2025,,PDO,0.623,>= 0.6,FALSE,14-01-2025,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q1 2025 with PDO of 0.623 vs threshold >= 0.6.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q1,2025,,Gini,0.45,>= 0.4,FALSE,14-01-2025,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q1 2025 with Gini of 0.45 vs threshold >= 0.4.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q2,2025,,CSI,0.052,<= 0.1,FALSE,28-02-2025,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q2 2025 with CSI of 0.052 vs threshold <= 0.1.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q2,2025,,PSI,0.063,<= 0.1,FALSE,28-02-2025,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q2 2025 with PSI of 0.063 vs threshold <= 0.1.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q2,2025,,PDO,0.761,>= 0.6,FALSE,28-02-2025,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q2 2025 with PDO of 0.761 vs threshold >= 0.6.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q2,2025,,Gini,0.54,>= 0.4,FALSE,28-02-2025,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q2 2025 with Gini of 0.54 vs threshold >= 0.4.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q3,2022,,CSI,0.076,<= 0.1,FALSE,28-01-2025,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q3 2025 with CSI of 0.076 vs threshold <= 0.1.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q3,2022,,PSI,0.078,<= 0.1,FALSE,28-01-2025,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q3 2025 with PSI of 0.078 vs threshold <= 0.1.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q3,2022,,PDO,0.611,>= 0.6,FALSE,28-01-2025,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q3 2025 with PDO of 0.611 vs threshold >= 0.6.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q3,2022,,Gini,0.463,>= 0.4,FALSE,28-01-2025,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q3 2025 with Gini of 0.463 vs threshold >= 0.4.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q4,2022,,CSI,0.087,<= 0.1,FALSE,02-02-2025,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q4 2025 with CSI of 0.087 vs threshold <= 0.1.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q4,2022,,PSI,0.058,<= 0.1,FALSE,02-02-2025,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q4 2025 with PSI of 0.058 vs threshold <= 0.1.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q4,2022,,PDO,0.665,>= 0.6,FALSE,02-02-2025,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q4 2025 with PDO of 0.665 vs threshold >= 0.6.,Inactive,26-04-2023
114,Model_114,TrustMoney,Tier 1,Quarterly,Q4,2022,,Gini,0.5,>= 0.4,FALSE,02-02-2025,Model_114 is used for credit risk scoring.,Model_114 performed above expectation for Q4 2025 with Gini of 0.5 vs threshold >= 0.4.,Inactive,26-04-2023
115,Model_115,LendMate,Tier 1,Yearly,Y1,2023,,PSI,0.13,<= 0.1,TRUE,03-02-2023,Model_115 is used for customer churn prediction.,Model_115 performed below expectation for Y1 2023 with PSI of 0.13 vs threshold <= 0.1.,In Development,25-01-2024
115,Model_115,LendMate,Tier 1,Yearly,Y1,2023,,Gini,0.355,>= 0.4,TRUE,03-02-2023,Model_115 is used for customer churn prediction.,Model_115 performed below expectation for Y1 2023 with Gini of 0.355 vs threshold >= 0.4.,In Development,25-01-2024
115,Model_115,LendMate,Tier 1,Yearly,Y1,2023,,AUC,0.779,>= 0.7,FALSE,03-02-2023,Model_115 is used for customer churn prediction.,Model_115 performed above expectation for Y1 2023 with AUC of 0.779 vs threshold >= 0.7.,In Development,25-01-2024
115,Model_115,LendMate,Tier 1,Yearly,Y1,2023,,CSI,0.139,<= 0.1,TRUE,03-02-2023,Model_115 is used for customer churn prediction.,Model_115 performed below expectation for Y1 2023 with CSI of 0.139 vs threshold <= 0.1.,In Development,25-01-2024
115,Model_115,LendMate,Tier 1,Yearly,Y1,2024,,PSI,0.055,<= 0.1,FALSE,10-01-2024,Model_115 is used for customer churn prediction.,Model_115 performed above expectation for Y1 2024 with PSI of 0.055 vs threshold <= 0.1.,In Development,25-01-2024
115,Model_115,LendMate,Tier 1,Yearly,Y1,2024,,Gini,0.355,>= 0.4,TRUE,10-01-2024,Model_115 is used for customer churn prediction.,Model_115 performed below expectation for Y1 2024 with Gini of 0.355 vs threshold >= 0.4.,In Development,25-01-2024
115,Model_115,LendMate,Tier 1,Yearly,Y1,2024,,AUC,0.651,>= 0.7,TRUE,10-01-2024,Model_115 is used for customer churn prediction.,Model_115 performed below expectation for Y1 2024 with AUC of 0.651 vs threshold >= 0.7.,In Development,25-01-2024
115,Model_115,LendMate,Tier 1,Yearly,Y1,2024,,CSI,0.085,<= 0.1,FALSE,10-01-2024,Model_115 is used for customer churn prediction.,Model_115 performed above expectation for Y1 2024 with CSI of 0.085 vs threshold <= 0.1.,In Development,25-01-2024
115,Model_115,LendMate,Tier 1,Yearly,Y1,2022,,PSI,0.123,<= 0.1,TRUE,29-01-2025,Model_115 is used for customer churn prediction.,Model_115 performed below expectation for Y1 2025 with PSI of 0.123 vs threshold <= 0.1.,In Development,25-01-2024
115,Model_115,LendMate,Tier 1,Yearly,Y1,2022,,Gini,0.375,>= 0.4,TRUE,29-01-2025,Model_115 is used for customer churn prediction.,Model_115 performed below expectation for Y1 2025 with Gini of 0.375 vs threshold >= 0.4.,In Development,25-01-2024
115,Model_115,LendMate,Tier 1,Yearly,Y1,2022,,AUC,0.832,>= 0.7,FALSE,29-01-2025,Model_115 is used for customer churn prediction.,Model_115 performed above expectation for Y1 2025 with AUC of 0.832 vs threshold >= 0.7.,In Development,25-01-2024
115,Model_115,LendMate,Tier 1,Yearly,Y1,2022,,CSI,0.118,<= 0.1,TRUE,29-01-2025,Model_115 is used for customer churn prediction.,Model_115 performed below expectation for Y1 2025 with CSI of 0.118 vs threshold <= 0.1.,In Development,25-01-2024
116,Model_116,CreditWise,Tier 3,Yearly,Y1,2023,,Gini,0.473,>= 0.4,FALSE,22-01-2023,Model_116 is used for customer churn prediction.,Model_116 performed above expectation for Y1 2023 with Gini of 0.473 vs threshold >= 0.4.,Inactive,22-06-2024
116,Model_116,CreditWise,Tier 3,Yearly,Y1,2023,,CSI,0.068,<= 0.1,FALSE,22-01-2023,Model_116 is used for customer churn prediction.,Model_116 performed above expectation for Y1 2023 with CSI of 0.068 vs threshold <= 0.1.,Inactive,22-06-2024
